Day	Time	Open	High	Low	Close	Volume
5.05.2019	16:41	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	16:42	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	16:43	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	16:44	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	16:45	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	16:46	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	16:47	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	16:48	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	16:49	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	16:50	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	16:51	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	16:52	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	16:53	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	16:54	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	16:55	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	16:56	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	16:57	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	16:58	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	16:59	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	17:00	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	17:01	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	17:02	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	17:03	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	17:04	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	17:05	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	17:06	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	17:07	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	17:08	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	17:09	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	17:10	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	17:11	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	17:12	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	17:13	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	17:14	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	17:15	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	17:16	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	17:17	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	17:18	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	17:19	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	17:20	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	17:21	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	17:22	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	17:23	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	17:24	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	17:25	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	17:26	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	17:27	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	17:28	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	17:29	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	17:30	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	17:31	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	17:32	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	17:33	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	17:34	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	17:35	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	17:36	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	17:37	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	17:38	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	17:39	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	17:40	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	17:41	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	17:42	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	17:43	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	17:44	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	17:45	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	17:46	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	17:47	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	17:48	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	17:49	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	17:50	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	17:51	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	17:52	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	17:53	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	17:54	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	17:55	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	17:56	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	17:57	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	17:58	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	17:59	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	18:00	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	18:01	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	18:02	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	18:03	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	18:04	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	18:05	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	18:06	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	18:07	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	18:08	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	18:09	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	18:10	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	18:11	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	18:12	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	18:13	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	18:14	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	18:15	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	18:16	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	18:17	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	18:18	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	18:19	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	18:20	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	18:21	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	18:22	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	18:23	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	18:24	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	18:25	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	18:26	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	18:27	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	18:28	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	18:29	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	18:30	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	18:31	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	18:32	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	18:33	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	18:34	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	18:35	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	18:36	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	18:37	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	18:38	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	18:39	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	18:40	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	18:41	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	18:42	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	18:43	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	18:44	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	18:45	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	18:46	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	18:47	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	18:48	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	18:49	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	18:50	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	18:51	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	18:52	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	18:53	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	18:54	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	18:55	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	18:56	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	18:57	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	18:58	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	18:59	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	19:00	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	19:01	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	19:02	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	19:03	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	19:04	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	19:05	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	19:06	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	19:07	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	19:08	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	19:09	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	19:10	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	19:11	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	19:12	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	19:13	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	19:14	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	19:15	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	19:16	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	19:17	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	19:18	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	19:19	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	19:20	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	19:21	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	19:22	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	19:23	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	19:24	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	19:25	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	19:26	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	19:27	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	19:28	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	19:29	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	19:30	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	19:31	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	19:32	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	19:33	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	19:34	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	19:35	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	19:36	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	19:37	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	19:38	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	19:39	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	19:40	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	19:41	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	19:42	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	19:43	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	19:44	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	19:45	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	19:46	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	19:47	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	19:48	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	19:49	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	19:50	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	19:51	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	19:52	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	19:53	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	19:54	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	19:55	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	19:56	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	19:57	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	19:58	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	19:59	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	20:00	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	20:01	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	20:02	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	20:03	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	20:04	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	20:05	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	20:06	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	20:07	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	20:08	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	20:09	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	20:10	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	20:11	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	20:12	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	20:13	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	20:14	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	20:15	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	20:16	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	20:17	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	20:18	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	20:19	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	20:20	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	20:21	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	20:22	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	20:23	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	20:24	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	20:25	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	20:26	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	20:27	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	20:28	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	20:29	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	20:30	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	20:31	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	20:32	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	20:33	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	20:34	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	20:35	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	20:36	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	20:37	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	20:38	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	20:39	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	20:40	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	20:41	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	20:42	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	20:43	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	20:44	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	20:45	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	20:46	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	20:47	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	20:48	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	20:49	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	20:50	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	20:51	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	20:52	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	20:53	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	20:54	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	20:55	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	20:56	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	20:57	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	20:58	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	20:59	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	21:00	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	21:01	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	21:02	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	21:03	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	21:04	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	21:05	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	21:06	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	21:07	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	21:08	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	21:09	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	21:10	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	21:11	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	21:12	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	21:13	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	21:14	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	21:15	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	21:16	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	21:17	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	21:18	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	21:19	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	21:20	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	21:21	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	21:22	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	21:23	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	21:24	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	21:25	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	21:26	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	21:27	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	21:28	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	21:29	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	21:30	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	21:31	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	21:32	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	21:33	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	21:34	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	21:35	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	21:36	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	21:37	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	21:38	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	21:39	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	21:40	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	21:41	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	21:42	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	21:43	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	21:44	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	21:45	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	21:46	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	21:47	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	21:48	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	21:49	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	21:50	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	21:51	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	21:52	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	21:53	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	21:54	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	21:55	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	21:56	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	21:57	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	21:58	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	21:59	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	22:00	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	22:01	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	22:02	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	22:03	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	22:04	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	22:05	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	22:06	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	22:07	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	22:08	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	22:09	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	22:10	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	22:11	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	22:12	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	22:13	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	22:14	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	22:15	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	22:16	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	22:17	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	22:18	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	22:19	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	22:20	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	22:21	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	22:22	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	22:23	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	22:24	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	22:25	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	22:26	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	22:27	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	22:28	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	22:29	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	22:30	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	22:31	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	22:32	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	22:33	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	22:34	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	22:35	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	22:36	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	22:37	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	22:38	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	22:39	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	22:40	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	22:41	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	22:42	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	22:43	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	22:44	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	22:45	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	22:46	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	22:47	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	22:48	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	22:49	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	22:50	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	22:51	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	22:52	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	22:53	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	22:54	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	22:55	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	22:56	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	22:57	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	22:58	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	22:59	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	23:00	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	23:01	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	23:02	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	23:03	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	23:04	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	23:05	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	23:06	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	23:07	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	23:08	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	23:09	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	23:10	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	23:11	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	23:12	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	23:13	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	23:14	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	23:15	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	23:16	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	23:17	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	23:18	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	23:19	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	23:20	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	23:21	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	23:22	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	23:23	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	23:24	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	23:25	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	23:26	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	23:27	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	23:28	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	23:29	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	23:30	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	23:31	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	23:32	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	23:33	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	23:34	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	23:35	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	23:36	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	23:37	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	23:38	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	23:39	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	23:40	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	23:41	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	23:42	5.96019	5.96019	5.96019	5.96019	0
5.05.2019	23:43	5.96019	5.96019	5.96019	5.96019	0
